id,found
30283897,Texas
45183501,Texas
43826192,Texas
38414755,Texas
44752252,Texas
45560305,Texas
45101607,Texas
43601110,Texas
43830083,Texas
44361319,Texas
45923894,Texas
45852132,Texas
45852075,Texas
45851946,Texas
45851313,California
44293601,California
38779404,California
38779405,California
45799729,
34276515,
36659999,
,California
,Puerto Rico
,New Mexico
,New Mexico
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Oklahoma
,Oklahoma
,Oklahoma
,Oklahoma
,Oklahoma
,Texas
,
,
,
,
,
,
,South Carolina
,South Carolina
,South Carolina
,South Carolina
,South Carolina
,South Carolina
,South Carolina
,South Carolina
,South Carolina
,Virginia
,California
,California
,California
,California
,California
,California
,Mexico
,Mexico
,Mexico
,California
,California
,Iran
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,China
,China
,China
,Mexico
,Mexico
,Mexico
,Mexico
,Mexico
,Mexico
,California
,California
,California
,California
,California
,California
,California
,Mexico
,California
,California
,California
,California
,California
,California
,California
,California
,California
,California
,California
,California
,California
,California
,California
,California
,Mexico
,Hawaii
,Texas
,Texas
,Texas
,Mexico
,Mexico
,Mexico
,Mexico
,California
,California
,California
,California
,California
,California
,Hawaii
,California
,California
,California
,California
,California
,California
,California
,California
,California
,Mexico
,Mexico
,Mexico
,Mexico
,Mexico
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,California
,California
,California
,South Korea
,California
,California
,California
,Mexico
,California
,California
,California
,California
,California
,California
,California
,South Korea
,Mexico
,South Korea
,South Korea
,California
,California
,California
,South Korea
,South Korea
,California
,California
,South Korea
,California
,California
,Mexico
,Mexico
,Mexico
,California
,Texas
,California
,Missouri
,
,South Korea
,California
,South Korea
,California
,California
,California
,South Korea
,California
,California
,California
,California
,California
,California
,South Korea
,South Korea
,California
,California
,South Korea
,South Korea
,California
,Mexico
,California
,South Korea
,South Korea
,South Korea
,California
,California
,South Korea
,California
,South Korea
,California
,California
,California
,California
,California
,California
,California
,California
,California
,California
,California
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,China
,China
,China
,China
,China
,China
,Kentucky
,Kentucky
,
,
,
,Greece
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Virginia
,
,
,
,
,Georgia
,Georgia
,Georgia
,New Jersey
,Puerto Rico
,
,
,
,
,
,Louisiana
,
,
,
,
,
,
,
,
,
,Alabama
,South Korea
,
,
,
,
,
,Louisiana
,
,Illinois
,Illinois
,St. Croix
,Missouri
,Mississippi
,St. Thomas
,St. Maarten
,St. Simon
,New York
,California
,Virginia
,Virginia
,Virginia
,South Carolina
,
,Georgia
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Florida
,Florida
,Florida
,Florida
,Arizona
,Tennessee
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Louisiana
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Texas
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Florida
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Oklahoma
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Oklahoma
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Pennsylvania
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Missouri
,
,California
,Florida
,Mississippi
,Kentucky
,Kentucky
,Kentucky
,Kentucky
,Arkansas
,Mississippi
,Arkansas
,Arkansas
,Missouri
,Arkansas
,Texas
,Texas
,Mississippi
,Mississippi
,Mississippi
,Arkansas
,Rhode Island
,Mississippi
,Mississippi
,Mississippi
,Rhode Island
,Texas
,Mississippi
,Mississippi
,Texas
,Arkansas
,Arkansas
,Arkansas
,Rhode Island
,Mississippi
,Mississippi
,Mississippi
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,Texas
,
,Rhode Island
,Texas
,Texas
,Texas
,Texas
,Texas
,Arkansas
,
,Mississippi
,Arkansas
,Arkansas
,Arkansas
,Arkansas
,Arkansas
,Mississippi
,Arkansas
,Arkansas
,Arkansas
,Arkansas
,Louisiana
,Arkansas
,Arkansas
,Texas
,Mexico
,Mexico
,Mexico
,Mexico
,Mexico
,Mexico
,Mexico
,Tennessee
,Tennessee
,Tennessee
,Tennessee
,Tennessee
,Tennessee
,Tennessee
,Tennessee
,Tennessee
,Tennessee
,
,
,
,
,Tennessee
,Tennessee
,Honduras
,Pennsylvania
,Ohio
,Arizona
,Arizona
,Arizona
,Arizona
,Arizona
,Oklahoma
,Bahamas
,Oklahoma
,Oklahoma
,Oklahoma
,Oklahoma
,Mississippi
,Mississippi
,
,North Dakota
,Georgia
,
,North Carolina
,
,Georgia
,Thailand
,Oman
,India
,Afghanistan
,
,
,
,
,
,
,
,
,Spain
,Spain
,
,
,South Korea
,South Korea
,South Korea
,
,
,
,
,
,
,
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,South Korea
,
,
,South Korea
,
,
,
,
,
,South Korea
,
,West Virginia
,Russia
,Qatar
,
,
,Bahrain
,Virginia
,
,
,
,Spain
,Spain
,Spain
,Texas
,China
,China
,China
,South Carolina
,
,
,
,
,
,
,
,
,
,
,India
,India
,South Korea
,
,England
,Ireland
,
,
,
,
,
,
,
,New Mexico
,
,New Mexico
,
,
,
,
,South Korea
,South Korea
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Puerto Rico
,
,Puerto Rico
,
,
,
,Puerto Rico
,Puerto Rico
,Puerto Rico
,Puerto Rico
,
,
,
,
,
,
,
,
,Virginia
,Virginia
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Virginia
,
,Florida
,South Korea
,
,
,
,North Carolina
,
,
,
,
,South Carolina
,India
,South Carolina
,
,
,
,
,
,
,
,
,
,
,Virginia
,
,
,
,India
,
,
,
,
,South Carolina
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,South Carolina
,
,
,
,
,
,
,Virginia
,Puerto Rico
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Virginia
,
,
,
,
,
,
,
,
,
,
,Virginia
,Virginia
,
,Virginia
,Virginia
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,North Carolina
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,West Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,Virginia
,
,
,
,Virginia
,
,
,North Carolina
,West Virginia
,West Virginia
,
,
,North Carolina
,
,
,North Carolina
,North Carolina
,
,West Virginia
,West Virginia
,Virginia
,West Virginia
,West Virginia
,West Virginia
,Virginia
,South Carolina
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,New Mexico
,New Mexico
,New Mexico
,New Mexico
,Florida
,
,New Mexico
,North Carolina
,
,California
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Mississippi
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Texas
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Texas
,
,
,
,
,
,
,
,
,
,
,West Virginia
,
,
,
,
,Missouri
,
,
,Texas
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Florida
,
,
,
,Tennessee
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,Puerto Rico
,Georgia
,North Carolina
,North Carolina
,
,California
,
,California
,
,California
,California
,California
,
,
,Texas
,
,California
,
,
,
,
,
,
,
,
,Washington
,
,Mississippi
,
,
,
,
,
,
,
,Arkansas
,Tennessee
,
,Tennessee
,Tennessee
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,West Virginia
,
,
,Pennsylvania
,South Carolina
,Missouri
,
,
,
,
,
,
,Texas
,Texas
,Arkansas
,Arkansas
,
,Washington
,
,
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,West Virginia
,
,West Virginia
,
,
,
,
,Ohio
,Zazu
